清华大学,1.95448451859e-05,7.93317316976e-07,0.000124872348361,0.000198831215914,9.60677869691e-05,3.69918274938e-07,0.00223981255953,0.00016371530258,1.26204033152e-05,2.70649312635e-06,9.36120656421e-05,0.000173702771298,4.16461862e-07,0.000442373547833,5.49421330544e-05,5.4981518994e-05,4.26967471032e-05,7.47679999676e-05,4.24094001621e-06,2.31566505013e-06,5.6713601094e-07,3.2012009183e-05,0.00401510980002,0.00321250880967,0.0261330728854,0.627949119192,5.55980636558e-07,4.5292701729e-05,7.84434929325e-05,8.14773152724e-05,0.173479553879,0.000364692847147,0.00149313456421,4.03044473448e-05,0.00829456211469,0.000431544357288,0.00109085041177,4.60004764546e-05,0.000549362250704,0.00720218608906,0.129925745094,0.000100247941724,0.000548018960943,2.42289215825e-06,0.00139876799038,0.000380804056006,0.000652918937956,2.5305462629e-06,7.0816108943e-06,2.17695382485e-05,0.0018300576415,5.43967560259e-05,7.13566669497e-05,0.00103456791436,0.00106511148522,0.00013903983795,0.000405083985361,8.26470773387e-05,7.1052891357e-06,1.86910641518e-06,2.15495874473e-06,0.000370303705576,2.63870578309e-05,0.00162794406714,8.98521185657e-07,0.000433823282832,0.00101560281582,3.36039733987e-05,3.79617938097e-06,0.000343914503365,4.28629644363e-06,6.2006507542e-05
北京大学,1.9552045542e-05,0.000910187041884,0.00632220476822,0.000218413123734,0.000222699605603,0.000455408763216,0.00714410642048,0.00219112807531,0.000218587473166,0.00226356102352,0.00231555347229,0.00181822566142,7.29677395285e-05,0.00068248060572,1.00058547795e-05,0.00213016283672,0.000131144506037,0.000329679594477,0.00122316063306,7.62227367199e-05,8.21028055167e-06,0.000767611179678,0.0173568597526,0.0354245131479,0.098680332378,0.328346647343,9.44210469136e-05,0.000233205372073,0.000145051709814,4.02743922025e-05,0.166220226517,0.00182368102683,0.00495950737182,0.000152651374359,0.0351647862473,0.00382090463934,0.000990840031882,0.000556345599225,0.000416141991397,0.0395478784183,0.137321321263,0.000838370140651,0.000692410106346,1.82813097394e-05,0.00614492825581,0.0446608430791,0.00677479605251,0.00161797817089,0.000344360742151,7.5510149366e-07,0.00347863287946,6.60573306174e-06,0.00113549894279,0.00221617406247,0.00695829530229,0.000767479265414,0.00153533782556,1.16241860876e-06,1.41626534192e-05,8.03893414826e-05,0.000463634699319,0.00449667606595,1.26966720207e-05,0.0132447545318,2.34537635683e-05,0.000799005496089,0.00207072345301,0.000278847592937,4.04348117974e-06,0.000257950460281,0.000228617298502,6.27203751806e-06
浙江大学,4.70029306271e-05,0.000219154753655,0.000908759858885,0.000323774484023,0.000494760377662,1.65387346804e-06,0.00395288618093,0.00160570446288,0.000755860021194,0.000187955212966,0.00347609159827,0.00107397897613,1.74864220375e-06,0.000450932566394,0.000365954694116,1.32085624862e-06,3.46073831699e-06,6.90889034502e-07,1.41660065617e-06,1.3813431224e-06,8.96900943351e-07,7.10321870529e-07,0.000408683281481,0.00334802126469,0.00917060105681,0.00591856566858,1.92793451397e-06,0.0142793632616,2.16748747491e-06,0.000512574460835,0.196234511881,0.000170168381388,0.00162313047237,1.18227156646e-06,0.52942760708,9.56659189729e-05,0.000503200493495,6.75780859508e-05,6.50116505199e-05,0.0137150638287,0.183244543844,0.00143006696024,3.42729456869e-05,1.7615387021e-06,0.00214162371678,0.0054380226588,0.000151090212553,1.82688282278e-06,2.30954236768e-06,0.00070802483454,0.00115310263866,7.09895298734e-06,0.000138909160258,1.38089743316e-06,0.000611458573366,0.0023930190131,0.00127469522749,9.58870678749e-07,0.000298160413416,0.000161502438573,0.000180344378135,0.000590087471901,0.000109337499512,0.0080955108663,1.65528381703e-06,0.000643771192114,0.000651171874831,0.000258450231689,0.000214228396172,5.26352179742e-06,0.000634021410114,1.20778748545e-06
复旦大学,0.00117882683953,1.36031331249e-05,0.0144425663494,0.000111676151917,0.000242867093627,0.000106731762624,0.0527352612099,0.00107661880003,1.41925663225e-05,0.00061849852324,0.00525335296174,3.73952120683e-06,1.38055847687e-06,0.000825907439836,3.25390212502e-05,7.09106636578e-07,3.23115048674e-06,0.000187748966055,2.77236452742e-05,1.38778594491e-05,0.000130427522869,0.00769806519192,0.018119316347,0.0597122010531,0.0857435022912,0.132402396652,0.000185621968818,1.25436044133e-05,8.8173800846e-05,7.05169789516e-07,0.22775262321,0.00024812198652,0.00267681637388,0.00948959453276,0.0406199693098,7.26003258351e-06,3.79579668495e-05,9.8598299335e-07,4.50818970214e-06,0.12658925618,0.0641298559962,0.000667662158031,7.86317010284e-07,4.81228583313e-07,0.0326801349425,0.071885619431,1.2843725507e-06,0.0016116110693,0.000198014885873,1.01470894546e-06,0.00390776176403,9.57561088393e-07,0.000862066627257,0.00138784334918,0.00928634729043,0.00173067928712,0.00158406280581,0.00028893521004,6.01186111392e-06,1.04389519375e-06,1.94884739367e-06,0.00359444890443,3.57206041514e-05,0.00977762367438,7.01155288713e-05,0.00491613156291,0.00109374170645,0.000125876227809,7.58916452205e-07,0.00173758524878,1.3655945546e-06,1.40839518881e-06
上海交通大学,3.05050832407e-06,1.42897974951e-06,1.28429962831e-05,4.28211059385e-05,3.05417822648e-05,9.37942158273e-07,0.00423151746192,0.000308965476454,2.66889685571e-05,0.000119777653615,9.5026061242e-05,0.000757816663108,1.05086506902e-06,2.89593022091e-05,1.04138544357e-06,0.000143054942913,1.23673625964e-06,9.40058869013e-07,0.000228589313666,9.30782745551e-07,7.39389119881e-07,0.000271712409486,6.96669115523e-06,0.00148114184254,0.00410977599006,0.00339103832382,1.10770773562e-06,0.000130905999623,0.000117124238861,2.06450895165e-06,0.194987032666,0.000842962214206,2.09055206203e-06,1.59487231382e-06,0.00040275723186,1.39554158167e-06,0.000172821530857,5.63172850951e-06,1.6359055508e-06,0.617430820807,0.133678008781,1.25122498363e-06,0.00041950769241,1.32680248971e-06,0.00604534278414,0.0015824763779,0.000339142721306,1.18446087413e-06,1.00964704955e-05,1.58699715788e-06,3.64328797134e-06,0.00549991485822,0.00057682309669,0.000383414003384,7.84143447647e-05,0.0102836708122,8.02270283384e-07,8.85224606051e-07,1.05855961963e-06,1.87791110657e-06,1.82602941144e-06,2.27559482028e-06,1.61825949507e-06,0.0110974114094,1.12398960494e-06,1.87329712701e-06,5.66306233777e-05,0.000158481105479,3.19989129496e-06,7.98941259615e-05,8.78687365697e-05,0.000198829117816
武汉大学,7.4754085323e-05,1.23150862655e-06,0.502236384148,8.70549802148e-05,0.00123627090217,0.000111058019282,0.00218187645314,0.00163647861335,8.56344263395e-06,0.00421712136695,0.0019274246914,0.00187066826921,1.68095061618e-06,1.26368487899e-06,0.000194072358769,8.37425543638e-07,1.03346473116e-05,8.63906299041e-07,0.000483043655972,1.06765233339e-05,7.23769373307e-07,1.31977956868e-06,0.00245694466681,0.00125133050514,0.0157140033263,0.00451007250614,4.77546533065e-05,0.0088531575826,0.000137068039323,0.000148442917042,0.290169064314,0.00280262856091,0.00179374542901,0.00146724870401,0.00477327834819,0.000241306755684,0.00105044827894,0.00011248731956,1.97717923847e-06,0.00700375627705,0.0594220930677,0.000171286588788,0.000319792665973,2.41788204866e-06,0.00188047824703,0.00323380859375,0.000646506419777,1.04950344548e-06,0.000593874218021,3.98077776321e-05,0.000316003756587,1.09201395761e-05,2.147110944e-06,0.00103205147938,0.000864376577297,0.0619271902935,0.000646957916482,1.08650296026e-06,8.74975289557e-05,0.000220124511156,9.25918425871e-05,0.00147613470032,0.000206292097622,0.00619734616111,2.09876444442e-06,7.61082535717e-05,0.00128355011518,6.18975527407e-05,0.000165065823832,5.66515140369e-07,0.000186000641315,4.45820619287e-06
南京大学,0.000100201753429,5.15140737306e-05,0.000640814739617,4.13346211639e-05,0.00014191076527,6.85202662234e-05,0.000313977616061,0.000113723406185,0.000169725964861,0.000223365829286,0.0753124734802,0.000136615583482,6.45331964881e-05,0.000116472078145,7.35018259571e-05,8.91541258639e-05,0.0065981954132,0.000257536522807,7.17916147759e-05,9.58456550132e-05,6.43394497667e-05,0.000110428164537,0.0179111131968,0.105543734684,0.0560518672156,0.124926934048,0.00016629103016,0.000228460161096,4.90247811196e-05,0.000151599025941,0.323397236652,0.000121672223285,0.00124987672329,0.000102046305822,0.0393043542357,0.000101779064727,4.92623430991e-05,4.12196055649e-05,0.00195173949284,0.0352796091135,0.000711035218304,0.000311973583994,0.000772063683036,0.000116444482603,0.0835603694447,5.25361974949e-05,0.00735095272832,0.000252857627473,5.86541860237e-05,4.74311938775e-05,0.000190367722247,0.000189041346645,0.000104517716064,0.000822921024652,0.000518362530984,0.000592928999714,0.0440732686701,0.0158007386242,0.000154109223754,4.7518891943e-05,0.00030373750824,7.09469021322e-05,5.83353841502e-05,0.000189704902154,0.014050088367,0.0223033699384,0.015306306494,5.38033236214e-05,3.57410737927e-05,0.000260484734389,0.000120934188801,3.46580381483e-05
中山大学,0.00117081037586,1.1736929831e-05,0.000405739504908,0.000284038174818,0.00305739637664,8.98634407985e-05,0.00317819995606,0.000387413880805,0.000135200806976,0.000312486712699,0.000873229607014,0.00210693390727,9.23658812049e-07,0.000116545177532,7.75258610559e-07,7.49628687881e-07,3.45857953637e-06,1.35019062941e-06,7.5303861247e-06,0.000105636795498,1.16656629251e-06,8.05875009156e-07,0.00255270467173,0.495495317082,0.0109895176673,0.00666137123047,9.77564133991e-07,0.00735105790397,0.000293460111971,0.000264595850089,0.28420427568,0.00100302473307,0.000547198424044,4.84604880616e-06,0.00661997502941,7.70680943266e-07,0.00131254635467,9.39361553444e-05,4.5350372537e-05,0.0071046662541,0.130436676894,0.000304012841322,2.42017092605e-06,0.000421966906038,0.00232809481153,0.0109653639198,0.00013558366862,0.000181431203417,9.14888937312e-05,1.50697374338e-05,2.77227452371e-05,7.57658954403e-05,0.000324665051394,0.000433001172655,6.83327958566e-07,0.00939892169567,1.78166202742e-06,9.05704487272e-07,1.24493180276e-06,1.93559386261e-05,6.92160672578e-05,0.00028842672492,8.57750907178e-07,0.00593512947557,2.36639164503e-06,0.000214963179444,0.0010469495188,1.02667355252e-06,4.66826109196e-06,7.94659674087e-07,3.03989450417e-05,0.000441461574248
吉林大学,4.39852639799e-05,5.08486180098e-05,7.45393535383e-05,5.00443659703e-05,4.43222014381e-05,1.988911726e-05,8.4986359396e-05,3.97420492115e-05,2.98739672198e-05,3.26728953714e-05,1.9050569055e-05,4.889553349e-05,3.13532615747e-05,3.01144537525e-05,8.6892817538e-05,2.59646127248e-05,1.78477543234e-05,1.82883584324e-05,2.84699110984e-05,2.98590848265e-05,3.06067283667e-05,5.3284338857e-05,2.44195008515e-05,0.00720211614719,5.04804599043e-05,0.0382932797881,2.62332248536e-05,5.54903931274e-05,2.96707310645e-05,3.16965809397e-05,0.000136884226666,2.28518075035e-05,8.04735098571e-05,2.06693031884e-05,8.09243536623e-05,0.000123096086838,2.37690678992e-05,2.63844222046e-05,3.16955988484e-05,3.20600789053e-05,0.0690404817738,2.20368482144e-05,2.33836506033e-05,0.000349479385561,2.73148590036e-05,0.000542034708509,2.04131099952e-05,2.85318158991e-05,0.00246958854942,2.86421637175e-05,0.879466492657,1.84643611392e-05,3.4349336693e-05,3.55862618703e-05,1.61112112627e-05,5.61270403412e-05,3.15115572862e-05,4.22701358916e-05,3.26588797109e-05,2.08161354053e-05,2.26501415122e-05,9.17337446019e-05,2.48634517205e-05,4.57286518121e-05,5.97695860807e-05,3.42882859673e-05,1.71119600593e-05,6.47956418778e-05,4.2009480863e-05,5.45630255482e-05,3.30593427851e-05,1.94053489764e-05
华中科技大学,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
