清华大学,8.09140938881e-07,0.00120499114078,3.00514470158e-07,7.14564456435e-05,1.49715691859e-05,0.000101124677202,3.59197252987e-07,0.000107276411053,0.000459993626026,0.000218507390506,0.000136670597886,0.00430975224007,0.000166250906309,0.000478301382739,0.000185761912094,8.00541979733e-05,7.71367653743e-05,6.90790495242e-05,6.17714693078e-05,0.00250649895808,0.00249117264059,0.000139491401911,5.90034955611e-05,3.94865785849e-07,5.11531627934e-05,3.16634442332e-07,0.000278898433982,8.02421725636e-05,6.55975736806e-07,5.53973639052e-05,0.000208880759618,0.293066112742,4.11309609729e-07,2.67679217426e-07,3.67921392181e-07,0.000590550704107,2.49450354797e-07,0.00023944873081,0.000104795024634,0.000182952270939,1.61909551589e-05,0.000647632138671,6.50329755009e-06,0.0034117207266,0.0021954011435,4.16720695084e-05,0.00011270105769,1.95867259046e-05,8.632427067e-05,0.000116102213192,2.34228560753e-07,0.000146312288328,0.000573692374895,0.000280396450804,0.000171604190701,1.705636834e-05,0.641492369737,0.000309790112319,2.97966113254e-07,1.82200986793e-07,7.96157363374e-05,2.46049341292e-07,2.85201047356e-06,1.17374099832e-06,2.00562546776e-07,0.000418721109399,7.08887524968e-05,1.48460996038e-07,6.58748849655e-07,0.000356324072936,0.00115866532384,0.00217107164,3.12839735172e-07,0.000448315059843,9.74308783721e-05,0.000596173723216,0.00080481967349,7.7300066529e-05,3.98553177795e-07,0.00016958981237,0.0354321872675,0.000291629332432,0.000259075081449,0.000113758512626,4.33326181036e-07,4.0881537294e-07
北京大学,0.00242383971685,0.000282086342089,0.000186827116712,0.00132822845201,0.00201254811645,6.95267415234e-05,8.21639973628e-05,0.00109469623366,0.00106014899635,0.00255907265113,0.00103278343755,0.0130904726878,0.000621737946944,0.00164304763649,0.00133772300972,0.000301985232795,9.30194987418e-08,0.000606668701711,6.1225278825e-05,0.0124445946232,0.0225915794053,0.0022857212875,0.000725329558045,0.000435332420779,0.000756187655837,0.000563553742075,0.0142005844029,0.00364801174823,0.000643135773515,0.000268395583783,0.00346007990822,0.302582325333,6.36267687065e-05,0.000747115164222,2.33104359333e-07,0.00305736939722,0.000387594763317,0.000944242049565,0.00413794765137,0.00150659290682,0.000326966648726,0.00284094765207,2.17799809731e-07,0.00320135154681,0.00442095051906,0.000222059007352,0.00094252988082,0.000393530870227,0.000338615082976,0.00120767694257,0.00014765543729,0.000150408602449,6.9371971367e-05,0.00378439351036,5.05168092442e-06,0.000190761555023,0.429421619418,0.00249897612828,5.34158451209e-05,5.68511844488e-05,0.00034171434379,0.000500085714427,0.00259105529423,4.78894233571e-07,0.0003455585036,0.0039318444883,3.34004001233e-07,0.000277260609855,1.21510802836e-06,0.000250292873726,0.00513415595382,0.0398323391682,0.000483016300944,0.00679831997823,0.0301742259232,0.000432254357871,0.000700671354576,0.000196975416195,3.74273882679e-05,0.00131747455019,0.0417634789223,0.00550306640066,0.00202927838791,0.000683691953046,0.00108535925939,7.06450033361e-05
浙江大学,0.000626679693522,0.0027772933934,5.17870397378e-05,1.65566690194e-05,9.14362196381e-07,0.000235635733571,0.000213418322772,0.000240048843804,0.000160113952682,0.000288312406891,8.4082372218e-07,0.0253281458014,5.73946618535e-07,0.000480856666372,2.67278818636e-05,0.000125551612466,0.000229977736768,4.45174023977e-06,0.000158750877642,0.000380902304416,0.588815289096,8.08576067351e-07,0.000295956314181,7.88269976648e-07,0.000197798916924,4.25409971441e-07,0.000378053098044,0.000883901816181,0.000129810252121,0.00244631317295,0.000147745822582,0.307216917269,4.84686453412e-07,7.15294982386e-07,7.63458994086e-07,1.00803167281e-06,1.75661888554e-05,0.000134980960538,0.000396380573902,3.88267674937e-07,7.28221839166e-07,0.000668102716337,5.40964362472e-07,0.00223336972399,0.00126870656716,1.29646234475e-05,0.000140799831121,1.13333766993e-06,0.000917203977534,0.000154024238311,8.02067819033e-07,5.46363422806e-07,0.00189149363153,0.00018019279905,0.000132071984129,0.000105203929101,0.00506705633547,0.000325910690245,1.20355656507e-06,3.79756626127e-07,1.85964211488e-05,4.63501502431e-07,5.32564535704e-05,7.68509593908e-05,2.71993312675e-07,1.23989267118e-06,3.54156885362e-07,0.000179255628713,0.000265238449579,0.000132015689832,0.000688077126747,0.000945760205541,5.6214110225e-07,0.000256242273551,0.000573132314525,0.000765964368985,0.000191224763223,9.1834120985e-07,0.000191818057955,1.21335615638e-05,0.048687010182,0.00103907224206,0.000104939848291,2.14583421404e-06,0.000296698023394,6.86967278389e-07
复旦大学,0.000154325198201,0.000132053542811,3.15602070867e-07,3.77792753196e-06,1.85035128175e-07,0.00105025259185,0.000205036409752,3.00367140296e-05,0.000929217765706,0.00161489030454,0.0125286837811,1.02623237243e-06,3.57851178676e-06,5.4216333516e-07,0.00105319585771,1.68882213961e-06,9.84812386338e-08,0.000322952159568,1.88923565423e-07,0.000574215061778,0.0282412635175,0.00134143935459,0.000242817102266,0.00126705156454,1.52820529552e-06,1.91306309013e-07,6.76006719165e-06,0.00290790529397,4.65053494192e-05,3.03058915643e-07,6.83847590223e-05,0.307681408083,0.00184303639606,0.00510786031465,0.000268299860194,0.00140603550911,2.73673046972e-07,0.000118870287496,0.000114352450325,0.0103726042271,0.000185891829804,0.00473787745453,2.87658774071e-07,0.186247309446,0.00302264974853,2.62833322091e-07,3.80659320173e-05,0.000381935229158,4.63778269143e-07,1.53621035206e-06,9.53652994402e-05,0.000648015051661,0.000115401147415,3.08404796987e-06,4.51697237308e-06,0.00280934728319,0.177558043597,0.000625105202867,1.34984221123e-07,7.89900738287e-05,2.58314016067e-07,0.000773661157916,0.00930595880096,1.16146015325e-05,0.000243473626111,0.0106122979343,2.06481674436e-07,0.00101494792147,6.23458914432e-07,3.97322654381e-07,0.00633731223729,0.0339936170647,5.79145806195e-07,0.0411506781921,0.0453744561867,0.000185942406982,1.49137569934e-07,1.51885638239e-05,0.000107808447858,3.91778975974e-06,0.0472182827926,0.0268599719009,0.00454165148864,0.00103798448081,0.000603175027663,0.0144084102704
上海交通大学,0.000149422401775,0.00149166296673,0.00026911617952,8.27895241696e-07,1.52770727934e-06,6.47689517279e-05,0.000434662173151,1.46928359376e-06,0.000102327872124,0.000169655014304,6.939109548e-07,0.0298651299635,5.09711056504e-07,9.89055035948e-07,5.35144018797e-07,7.59289544352e-07,2.15616448386e-07,6.23985916022e-07,9.50295775899e-07,3.08011435199e-06,0.00116103532558,1.7357218889e-06,6.0882807623e-05,1.25465220002e-06,5.46722273706e-07,4.65539408214e-07,0.000100845198334,0.000208274272067,1.5080416893e-06,5.39992056465e-05,1.18255550844e-06,0.296874905224,7.94015681552e-07,3.92686465474e-07,7.50070780566e-07,0.000226285551895,2.54665810563e-06,0.000121828300977,5.8035544502e-05,5.33935373663e-07,4.22741799567e-05,1.19384346278e-06,6.45605370836e-07,0.635089378791,0.00165487598406,5.70865104362e-05,7.90144730089e-07,4.39683853696e-07,3.1817184959e-06,0.00389081993614,4.56950855183e-07,5.56974840352e-05,0.0207659107548,1.40499951141e-06,2.69164105087e-05,4.02332308687e-07,0.000658473325045,1.00095286108e-06,5.3787346318e-07,0.000101765846412,3.90339001886e-06,4.21750775002e-07,0.000281140197829,7.49617896094e-07,3.60195453089e-05,9.10488284195e-07,3.65812554251e-05,8.59705706763e-07,7.73415917071e-07,0.000256843343763,1.78011499147e-06,0.000257630217766,5.58827475348e-07,6.20098473664e-07,0.000499543882089,0.000994464703027,3.18722159296e-06,0.000184370321041,4.582373316e-07,1.30103505114e-06,0.000397449763054,1.33630120631e-06,0.00161009456443,9.22586070849e-07,0.000342355423246,0.00129574110224
武汉大学,9.53017548316e-05,0.000338894474491,5.19303107006e-05,1.52538943587e-06,6.00312236648e-05,3.89342042524e-07,2.1864255811e-06,1.3034400753e-05,6.91729207542e-07,2.13283661194e-06,0.000135186341188,0.00167276366814,7.30160317293e-07,0.00028295145127,8.48822044692e-05,1.36237717592e-05,0.000133349419351,4.4634077345e-07,1.43761024481e-05,0.000233382047723,0.000849660118991,6.46860276542e-07,0.000130016708549,9.77527323966e-07,0.000436960964507,2.60591110669e-05,0.000187479421345,2.81582752374e-06,1.60342333349e-05,1.54645816893e-06,2.43578746976e-06,0.232803546506,4.12937280793e-05,4.29450106208e-07,0.000164071830138,0.000310034713963,6.89522237166e-05,0.000234002609602,0.000123873354263,0.000169058205675,3.7850135989e-07,0.00156180833245,3.58064894717e-05,0.000788268013531,0.000237430905708,3.33097743214e-06,7.23058405162e-05,1.1665944398e-05,0.00104937640349,5.85157092934e-06,4.41093530415e-05,5.65505503537e-07,0.00533782561466,5.70792649607e-05,0.000189022371243,8.34785199898e-05,0.00371808077852,0.00043737255674,3.71947974964e-05,3.14518642526e-07,6.49707950909e-05,2.36140920623e-07,9.71027844571e-05,2.83586594388e-05,3.70608298547e-07,0.000385211468088,2.94996822205e-07,2.84827628267e-05,4.65557531346e-07,0.00011966791287,0.00145173015387,0.0013670266991,3.63035747734e-07,0.687005160312,0.000224983682812,6.24366072142e-06,0.000218827397145,1.79928755703e-06,9.039428988e-05,5.81557120738e-05,0.0546430536705,0.00112570471532,0.000422684634203,9.23974154823e-07,0.000175557180604,0.000103258613236
南京大学,0.000226709979188,7.76325258078e-07,0.00214625942679,0.000534698899458,8.3637558701e-07,0.000327004169055,0.00589062189661,0.000466672854039,3.58596595688e-05,0.000141700940045,0.00326099713716,1.1613318178e-06,1.02817023844e-06,8.55763152415e-05,0.000100403949008,6.83379424229e-07,2.34902019221e-07,0.00985472227799,0.000130663913219,0.00192436272838,0.0172490059115,9.06959975958e-07,3.67834887404e-05,0.00136591431437,0.000121520982741,0.000958741706157,0.000227641832516,0.00451620677944,1.26058517068e-05,9.42230149652e-06,2.58699091903e-07,0.3423186938,0.000925811868686,4.71595974927e-07,0.00101537762935,0.00210164554097,7.08150718237e-07,0.00237362352747,0.000710991428091,0.00179758620122,0.0073957005076,0.00845525940576,7.05604949142e-07,0.00692672803006,0.011038901353,0.000303672966171,1.25059985883e-06,0.0983789762943,1.79273959138e-06,5.51490831492e-05,0.000420955640024,0.000744448863048,0.0126022738813,0.000994557452907,0.000495934698415,4.93707848573e-07,0.0869285049784,0.00183146715933,5.82914541212e-07,0.00012111513837,9.90190281573e-06,0.000117946541094,0.000677141000289,1.21280274044e-06,4.65142235547e-07,0.00782804610108,0.000960589543005,4.9187991622e-07,7.48480081232e-07,0.000808809594938,0.20010850787,0.00464536906546,5.98883237033e-07,0.0281379902058,0.000845021437788,2.61190524527e-06,0.000613024069131,0.0016652931432,0.00243601460357,1.04952230291e-05,0.0924720994768,0.0193422023008,0.00160574063999,8.53446655605e-05,3.28177856091e-07,5.06411250692e-05
中山大学,5.13166121617e-07,0.00683142504049,2.49641102978e-05,4.12526668047e-07,7.45897335357e-05,7.80930646208e-05,3.72480017785e-05,0.00014799191311,0.000192488187348,0.000463857861967,9.73224877089e-07,0.0382201889257,1.2874584907e-05,0.000153436171379,4.97286758915e-06,0.000427489310082,2.80348274046e-06,2.72961491138e-07,9.43609458859e-07,0.000298795354854,0.000438719522823,7.08591937505e-07,1.26349255325e-06,8.54981858672e-05,5.79754352564e-07,4.69678777919e-07,0.000572550505597,1.0252686604e-06,5.25100730141e-07,4.55223961522e-07,4.84509034403e-05,0.280029151541,0.000139366998599,3.1833725018e-07,4.28706383288e-07,0.000233053662221,8.86859739173e-05,6.95571048292e-07,0.000247077380377,7.85650562448e-05,3.47805193105e-05,0.617073042702,8.18871264244e-05,0.000620091236166,0.000690961366952,1.27237628709e-06,0.00779676354928,6.63209301559e-07,0.000403789873627,1.0549645494e-06,3.8905082727e-05,3.24472470651e-07,0.0111912820042,5.30716783778e-05,0.000252829157533,2.53960258653e-05,0.000225906076546,0.000220292945316,7.33210383971e-05,4.77485281843e-07,3.8950685317e-07,4.98124432004e-07,4.2683341767e-07,6.14310409696e-07,1.97217398697e-05,0.000702108008425,5.64060699146e-07,4.68897755645e-05,0.000116822798603,7.125505637e-07,0.000481987941465,0.000607431037262,6.40900697432e-07,0.000976059678724,0.00150498392247,0.000205207540657,0.000273853930355,1.38560929797e-06,3.53799938197e-07,0.000182394150462,0.0256104216029,0.000305616023315,0.000833447263542,0.000122479080802,0.000236622101919,4.03312616057e-05
吉林大学,8.48295037153e-05,0.000494389035124,0.000155010219043,6.27754902199e-06,3.03950242558e-06,1.51505642038e-06,6.87933760191e-07,0.000179079807159,0.000495196398414,0.561112460798,1.32904792865e-05,0.0855103207299,7.42961927858e-07,0.000299382766841,0.000989213712174,3.51959628498e-07,0.000262931109412,0.00021341569201,0.00239641783605,0.000120959589773,0.000160733739632,1.02774993343e-06,1.94914387398e-06,0.000324857778913,0.00025100671835,0.000120057348728,0.0003383894668,0.000384518105881,0.000136548643425,2.08195161401e-06,0.000145724057149,0.227482144858,0.000110543840311,5.40518995585e-07,5.59495531252e-07,1.03196022812e-06,0.000167500847713,1.09069532769e-06,5.14978648023e-05,7.06563824389e-05,4.92744231062e-07,0.00116809183138,7.22641572039e-07,0.00044620181248,0.000489011717488,1.89303204231e-06,9.62750547155e-05,1.07668525819e-05,9.58757096523e-05,0.000245973998474,7.51698637893e-07,6.4794066704e-07,0.0455598270936,4.61829805004e-06,0.000439240051334,6.75876573584e-07,3.10592042391e-05,0.000134323613759,8.60123858615e-07,7.76907043795e-05,8.23916752645e-07,3.80806821044e-07,6.60007739332e-07,5.0673889416e-07,4.12627821409e-07,0.000199127176467,5.15195949954e-07,8.60755913651e-05,6.98133333689e-07,4.76224310579e-05,0.00091693873142,0.000502963167379,1.47597559815e-06,1.02025975124e-06,0.00177143610075,0.00045018854946,0.000466807317092,0.000674168266167,6.01764330173e-05,0.000304419304174,0.0623597689158,0.000252419912701,0.000528868450866,6.65422457004e-07,0.000471099830762,3.78692844506e-06
华中科技大学,3.67729395857e-05,0.0179066070414,0.000749777106272,0.00465808801654,6.3896748081e-06,0.000236904125856,1.33885048032e-05,2.60158064425e-06,0.030325401954,0.00694858198837,0.000560179509629,0.00158824219051,3.03560010973e-06,0.00126108803854,1.63345525771e-06,0.000885200405741,0.000802044115898,0.000565737264302,0.00367421335998,0.00372189919917,0.00930981564498,3.60361773688e-05,0.00083044990323,0.000657511623364,0.136438129261,1.08666285014e-06,1.03537852012e-05,0.00304920626326,3.70614600886e-06,1.4118868117e-05,2.29330126661e-06,0.324684326558,0.00331913875005,2.53773219399e-06,0.000707195076473,0.00757035595242,0.00194005753415,0.000275924945395,2.81356731778e-06,0.000251487930084,0.00811809500305,0.0458329668207,1.76035153766e-05,0.00356379713242,0.0258592025977,4.21179506856e-06,2.7507675322e-06,7.74208749829e-05,0.00160026481192,0.0213514508197,0.000602219971316,3.1115696471e-06,0.0799549797373,0.000408983749036,0.0260798302467,2.96830954667e-06,0.0510776992849,0.00244905361769,3.08509653313e-06,1.93877402138e-06,0.00134205048714,7.87632565265e-05,0.00298855194024,0.000299212720209,1.82535849446e-06,0.00377436067095,0.0019457448255,0.00174886204248,0.00215075169017,0.00427062249836,0.000222348280129,0.000753235680294,2.39164016325e-06,0.0819303277024,0.0100135186009,0.00675295029319,0.000381819942124,8.26722271585e-06,0.00263330789422,1.38623541598e-05,0.0420895116867,0.00266822081816,0.000833712580393,0.00293502705093,9.40834837786e-05,7.03030611175e-07
