8.420712544413191947e-02,7.390518988451369453e-02,4.336295150214182215e-01,4.756769713909382857e-01,6.284234287016087217e-01,3.493454219561598628e-01,3.780606827613037790e-01,2.553908091141899317e-01,4.796717662059560849e-01,7.628821454425493683e-07,1.272771348372170536e-03,0.000000000000000000e+00,9.169621695371811760e-05,2.721578103680567126e-05,1.372717757363839364e-04,1.748470719283906703e-07,1.679235872714728234e-04,7.533661496393615539e-04,3.883366559347474121e-04,2.166765648432281090e-04,7.117501049249730198e-03,2.572287707703829816e-04,8.756514074112415388e-04,2.954700367525081974e-04,1.446248727739333009e-04,1.436848667365663501e-04,1.121308743855163560e-04,1.027457864070701531e-04,4.034839623371508192e-03,4.229729459198646770e-03,2.261524100703463038e-04,1.059131678522722296e-04,0.000000000000000000e+00,1.042829426989020150e-04,1.823643418362508238e-07,3.374126012084861402e-04,1.308266608690745363e-04,1.957281103433567358e-07,7.055461333295346522e-05,3.554189268896411889e-04,7.095988415678320393e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.068131640007923726e-07,9.358388101670895914e-04,0.000000000000000000e+00,3.943620335377978538e-04,1.879978975739892506e-04,3.086813340294861400e-04,2.816002655234388217e-05,1.048527624798439167e-03,1.115259510769924337e-05,5.371147938754273696e-03,2.948442287392391038e-03,6.695836819892648552e-05,1.953259968311854306e-04,2.638404162974457019e-05,1.511013170814748212e-04,1.946335919072571133e-04,6.573817100119006906e-08,2.253761157949778866e-04,7.099587490626873198e-04,4.433929792931334281e-04,2.045671221894657208e-04,2.686076840380266390e-05,1.000000000000000000e+00,5.140429704537946174e-04,2.034440259886910184e-07,0.000000000000000000e+00,1.187909162834638229e-04,1.656118522853848354e-08,4.121683220111569036e-06,1.096858152573721524e-06,0.000000000000000000e+00,7.128431833664647041e-04,1.295052003363582891e-04,0.000000000000000000e+00,2.565821655617664952e-07,5.530928112660967637e-04,1.875834062610868798e-03,3.297974217969758953e-03,0.000000000000000000e+00,6.516823998149759390e-04,1.260174982739992058e-04,1.222181394887227436e-03,1.234100908757546121e-03,1.178548105993322185e-04,6.243548989465147520e-08,2.402134712848648379e-04,8.034027074650003375e-02,3.660308045879218856e-04,4.137580632420918662e-04,1.732822640972167235e-04,1.698228098055005595e-07,0.000000000000000000e+00,9.828009828009828253e-01,6.422018348623853568e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.129324764504506695e-02,5.101681486042255326e-02,4.438296839280586603e-01,4.341839512003994872e-01,5.921458751980014368e-01,3.401513112808319250e-01,3.704397592954509766e-01,2.779918784634189954e-01,4.784280950930214216e-01,3.817938264513329530e-03,2.973251323745839270e-04,2.862405581909305947e-04,1.713808851209722541e-03,3.703912815132876304e-03,9.426806918564829862e-05,1.235212482285945790e-04,1.719955110767469640e-03,1.737474656631924968e-03,4.559635560342641461e-03,1.642761553172914987e-03,2.162090268219458988e-02,9.638376082190731366e-04,3.010433228360098919e-03,2.131554206194419959e-03,5.473331071000650354e-04,0.000000000000000000e+00,9.880776996007622701e-04,1.018345091935865071e-04,2.003647166504124444e-02,3.836679958873270846e-02,3.717423478547587489e-03,1.311250843123002319e-03,6.887603114408231758e-04,1.552563691869208919e-03,8.197458710426369774e-04,1.723435814679748559e-02,5.983897124461898427e-03,9.610465426191278126e-04,3.433234058049541263e-04,5.894323631342453067e-03,7.326405248689724647e-01,1.166975419775420533e-04,1.185606526171889335e-03,0.000000000000000000e+00,4.847338433584571539e-03,4.726870124515273946e-04,1.557234746292147226e-03,7.446220497562414803e-03,2.546708272277571541e-03,5.774820410454245849e-04,4.602916726784049908e-03,0.000000000000000000e+00,5.039904221120269229e-03,5.937894057284532137e-03,3.586424492108356292e-04,1.638757484273139402e-03,5.394676506876679893e-04,5.950945083738561460e-04,2.038328615745385944e-03,2.267144978391477932e-04,2.317000090613119162e-04,8.407249219834622559e-05,5.997497130298611381e-03,5.308283120555688586e-06,3.060832170379537611e-04,6.694098951936032771e-01,4.153337663319325683e-03,6.650844893174671099e-05,1.012404794338437534e-04,5.111289336379476770e-04,8.354612354261845312e-04,4.402874351190446713e-03,1.579530734723432231e-07,6.957024905869086361e-04,6.698483548023821503e-03,2.336484706427784824e-07,4.804510546518259910e-04,9.954965440742117302e-07,3.884110918888571649e-04,8.315412521734493606e-03,6.053771055119173961e-02,7.984893872045280890e-04,9.894714168891947936e-03,3.916059486895432512e-02,8.859849884913519567e-04,1.074371517311174112e-03,3.016263770227150653e-04,5.172156631139356020e-05,1.873246243105533603e-03,9.469661833494519287e-02,6.928108611175941116e-03,3.247662995690192740e-03,1.045192342368545099e-03,1.752410483845293727e-03,7.038108404476310848e-05,1.000000000000000000e+00,1.000000000000000000e+00,9.437939110070258097e-01,9.246575342465753744e-01,9.113082039911307719e-01,9.307359307359307499e-01,9.583333333333333703e-01,9.285714285714286031e-01,9.496567505720824309e-01,9.368191721132897998e-01,9.340425531914893220e-01,8.738049713193116741e-01,9.346938775510204023e-01,9.266409266409266765e-01,7.906250000000000222e-01,9.069306930693069591e-01
3.761252928835697590e-02,1.692563817980834717e-01,5.637253438810632122e-01,3.536798249360576518e-01,4.678013234250201213e-01,4.253522208301300234e-01,4.973389943037609950e-01,4.135712033593366699e-01,4.920775694558585656e-01,9.867420479142952321e-04,2.934585529962704335e-03,7.901034787956561249e-05,2.083720606816277828e-05,1.342383936291007504e-06,3.203367093054311260e-04,3.214283227980332166e-04,3.766159756182484186e-04,2.616365872551059671e-04,5.127414709883968726e-04,5.153925785104263348e-07,4.183426550085896783e-02,2.098142799723603473e-07,8.803348077909630039e-04,4.198937155439777069e-05,2.271828776581058399e-04,4.287298675606780090e-04,6.827347504702161724e-06,2.645485416272564208e-04,6.123513854777817671e-04,1.000000000000000000e+00,5.571274710063160578e-07,5.345443975530588020e-04,6.229887253150882915e-07,4.055224206967196054e-04,3.406430718270807499e-07,4.577580078630651833e-04,1.449262849943850533e-03,1.933504266552591203e-04,3.132398127844594933e-03,2.512664050422077711e-04,7.438623001916809807e-01,1.354557479803830920e-07,7.105817222518306249e-07,8.135790985655097090e-07,1.033205015451706360e-06,2.113204191024534823e-05,2.219955876892546062e-04,7.127469014915067654e-04,0.000000000000000000e+00,8.283529607873781306e-07,1.081701328136096653e-03,5.734030237158654949e-07,3.515736574922701668e-03,1.703667054898622395e-03,2.053868214753063661e-05,2.442019254544177862e-04,1.064401842502829502e-06,1.613322351841892793e-03,2.586847714775322672e-04,9.387473173066731691e-07,3.425554429529177313e-07,2.345414483227946031e-03,2.845625040691275608e-04,1.572718781974312310e-04,1.685535884445228964e-04,7.897549556574763943e-03,5.408417592567020191e-04,1.333857748675629575e-06,3.529378227587732488e-07,2.745049530944851564e-05,3.800162341483009981e-07,8.978600485252640471e-05,1.033549794041427479e-04,1.438929175594261593e-07,1.540973674635837088e-06,2.705729110451061373e-07,3.105321364640447907e-04,3.516514231502814954e-04,2.047095950474929905e-04,1.113565980712974109e-03,1.435676211616192331e-03,4.123950040234819727e-07,3.721023225568546758e-04,7.433972585569110407e-04,1.570419718205711898e-03,2.930473936022057885e-04,5.642461915756950352e-07,2.671128359415856604e-04,1.620908371641543934e-05,1.103958826751627598e-01,1.307187430821384663e-03,1.670041475103693730e-04,2.532116328155176237e-06,4.786605962310501016e-04,2.787257281799707544e-07,3.169533169533169520e-02,6.269113149847095334e-01,3.887587822014051259e-02,2.228310502283105052e-02,2.660753880266075386e-02,3.874458874458874130e-02,3.179824561403508942e-02,2.880184331797235042e-02,3.592677345537757111e-02,3.899782135076252515e-02,2.404255319148936032e-02,2.753346080305927451e-02,2.734693877551020239e-02,2.698841698841699110e-01,2.593749999999999875e-02,3.188118811881188175e-02
6.472639078364075815e-02,1.040245566166277114e-01,4.295428947884514237e-01,4.519419973547232905e-01,5.732462020531128299e-01,3.548433957601855870e-01,4.598539350327396358e-01,2.778955989531013970e-01,5.316841782571387620e-01,2.426078346627214151e-04,1.387508931477164685e-04,2.315317599098610578e-08,4.343714876711996184e-06,0.000000000000000000e+00,1.429002309521769506e-03,3.087899592247790484e-04,4.651783674775751001e-05,1.522779355583123856e-03,2.876936575550337067e-03,1.993747867096108337e-02,6.381234851133094387e-07,4.870874005400601548e-06,0.000000000000000000e+00,1.678052954582221184e-03,2.425823597944453672e-06,1.018602301346270534e-08,5.257908915487851482e-04,0.000000000000000000e+00,9.236101735295020217e-04,4.796181251585883432e-02,2.181360536273484630e-03,4.384192453766910845e-04,2.005857742811498722e-03,2.343432885259867218e-06,0.000000000000000000e+00,7.114448040227888928e-06,4.769722516076631627e-03,6.876505620407276430e-05,0.000000000000000000e+00,1.160629468073544839e-04,7.449869755948553829e-01,3.401538507309300428e-03,8.108208547504517846e-03,4.112220300835511431e-04,2.228908510253798346e-03,2.955954703613773675e-08,1.954138061000885562e-04,2.051978226867333063e-04,1.753746303736701193e-02,3.281205068952402961e-04,7.676996391066706095e-03,1.239533885955578942e-07,2.932609433150200062e-01,4.059637497710053347e-03,0.000000000000000000e+00,6.550320993542876815e-05,5.235574313157252300e-04,0.000000000000000000e+00,1.128957133069739341e-06,1.463224362851011989e-04,9.999052737220061500e-04,1.411969482023020842e-04,3.831546584194433102e-06,4.668572525241627837e-06,4.515329543755660507e-03,2.767880659110082409e-01,1.038221604542143538e-03,0.000000000000000000e+00,1.407921289963702158e-04,0.000000000000000000e+00,1.292722159740387856e-03,1.581511538371187589e-02,1.520497160010753211e-05,4.900587364465873366e-04,1.808060352728309977e-02,0.000000000000000000e+00,1.759437372386609376e-03,2.097127302201165394e-07,2.873196235731172790e-07,1.026430889884194682e-02,5.166368862728681899e-02,4.405242318492657513e-07,5.989781533092500276e-02,5.888791499692716536e-02,3.808025009496804098e-04,0.000000000000000000e+00,2.247737341713496343e-05,1.499105683654243385e-04,4.520954969873933039e-06,1.070655099701065538e-01,3.382005295699436198e-02,7.269701874683516529e-03,1.587205152471441458e-03,9.736450482701871972e-04,1.443772492116477540e-02,6.240786240786240502e-02,2.522935779816513624e-01,4.941451990632318714e-02,4.634703196347032123e-02,4.855875831485587657e-01,4.653679653679653749e-01,7.149122807017543879e-02,3.548387096774193589e-02,4.073226544622425560e-02,3.965141612200435983e-02,3.127659574468084902e-02,4.933078393881453194e-01,4.510204081632653017e-02,3.602316602316602556e-01,4.062500000000000139e-02,3.801980198019801888e-02
6.634040239254252597e-03,2.089722675366604554e-01,7.244936861605946188e-01,2.646516753711642966e-01,3.373967115408532669e-01,5.174366656031610390e-01,4.621312863747502053e-01,5.616029399574021808e-01,4.026142829981262938e-01,2.348841047155451910e-04,1.575763540256602249e-03,4.125199574190943348e-04,5.361152283594487146e-07,2.471293889945273226e-06,8.779288048101606141e-05,6.550228390814364981e-04,1.615403591572716909e-06,1.668815016975365591e-04,3.012731304021171782e-04,2.815937946059956078e-07,4.932814984633510785e-02,1.101639897109509032e-07,8.190764947324642109e-07,2.413720687427412555e-07,7.391265098798028163e-07,2.286405751920325427e-07,5.904170988580923093e-07,1.270291534245795337e-06,4.008311884608116858e-06,1.970720905992303772e-03,2.065315109603690136e-06,1.093127131489917640e-04,1.361544321934517004e-06,3.272720021315406181e-07,3.990352151676385787e-07,1.213068914778414918e-04,3.408685046883060425e-04,1.470022286285226974e-06,6.876411038823798693e-05,1.573927778000328701e-06,7.188211019251731226e-01,7.064863329277950017e-07,1.984466870148049775e-07,7.930411981244642033e-07,3.582434604645560842e-04,2.803339119860993786e-06,2.002943761473340684e-04,1.038476689890476136e-04,2.462966344066695120e-07,7.426430654266358679e-05,9.386128402377220108e-07,7.590715015599777421e-07,1.000000000000000000e+00,2.222386099961119917e-03,9.188338267107177897e-05,6.644822486708738445e-07,1.126489968604675950e-07,4.783158546241995173e-06,6.570219335045919366e-03,4.081565531195598252e-07,8.548490292150786262e-05,2.576948814976919716e-02,1.170125968146968046e-06,3.146664386434505270e-05,9.023374618846386889e-08,1.025154767232967171e-03,7.130199441726673720e-07,5.029111415992579741e-07,1.814815854669525803e-04,5.456350592403829200e-06,3.102330110216151786e-07,4.770833374599278394e-04,5.237658464045034992e-07,7.215515427820676274e-05,9.797362848891017157e-07,6.664644905945731523e-05,1.233140707797978371e-06,4.088743323824104666e-07,3.985849150320411359e-04,1.888488598231557355e-06,3.898171195468389926e-04,4.069135933292716101e-07,2.010915905140378855e-08,6.478919577019223719e-04,2.039070819944013759e-03,4.659425300581174396e-06,2.822701930814829237e-04,1.457011800488327001e-07,7.982413086788552567e-07,8.982079404941685887e-04,5.029410305138267623e-07,2.576594819155523554e-03,6.607357271345694846e-07,5.524008858204049665e-04,1.298004535720307480e-03,1.319410319410319402e-02,5.749235474006116065e-02,1.714285714285714371e-02,1.228310502283105031e-02,1.394678492239467826e-02,2.359307359307359284e-02,2.280701754385965063e-02,1.811059907834101229e-02,2.448512585812356868e-02,1.215686274509803974e-02,1.231914893617021278e-02,1.336520076481835517e-02,1.312244897959183657e-02,2.525096525096525157e-01,2.000000000000000042e-02,4.316831683168316502e-02
1.055071260549946682e-01,2.437214611869622238e-01,5.925424355680127819e-01,3.622217051670222343e-01,6.653493177906488754e-01,4.708960230817448300e-01,6.497774631546030522e-01,4.477781867318277320e-01,6.538691153984040882e-01,1.496239337362796347e-04,3.573673792759068869e-04,7.923020906757595352e-05,1.436369322943341671e-06,1.101516255764652461e-04,1.744401208174093505e-07,2.929967041193062192e-06,1.979351384732453838e-05,2.230032357117449580e-07,2.719149435734412090e-06,2.143145004891014243e-04,2.761901233966496984e-03,4.521526348003383053e-07,5.176082017940469892e-04,1.346802022958248175e-04,2.408256255713428612e-05,2.485202119519554567e-04,3.009626831752861707e-07,2.367022723120967387e-05,3.748245044900095019e-04,1.441903883115493081e-03,2.940644759570065248e-07,2.343711494255335339e-04,9.226937013162120015e-07,8.968087235148027806e-04,3.764011371184716097e-05,2.264560631995371986e-04,3.805606497281348975e-06,2.319444556411110438e-05,1.592316184962781940e-06,3.708996129414851134e-06,5.636845975505075934e-01,7.547011148321937856e-05,2.568082846036381923e-07,2.513332666381032669e-04,4.910399309976685783e-04,8.383968412880712039e-05,3.853762137597056196e-04,2.223320217936578598e-04,2.851890873428223022e-04,2.101927823630654642e-07,2.530000710003238191e-03,6.314635095085287329e-05,1.240304102306992321e-03,3.184140988285604520e-04,4.961161854899216892e-06,1.250612304293747601e-04,1.551604643936730374e-05,1.845925579302605014e-03,8.417701190869582843e-06,6.752036447317989883e-05,3.721070036639995522e-07,6.622480827844596726e-03,8.941810779586705752e-05,2.254057540308433260e-04,1.336310737778860578e-04,5.794676010446638686e-03,7.261355516684321132e-04,4.626033921026875470e-05,2.363886218808268239e-07,9.686875779216461168e-05,0.000000000000000000e+00,1.643045583908162152e-04,3.783022051908550409e-05,3.425467868496940019e-07,6.557496400992604470e-04,1.621788860382756149e-07,4.912540014365544849e-05,0.000000000000000000e+00,1.855317195189754161e-04,2.350546278596498534e-03,2.075940987603422296e-03,8.303438141994642161e-08,1.000000000000000000e+00,2.915593988101313405e-04,1.224279722280125018e-05,3.353807885590529936e-04,1.917013412294498507e-06,1.256159811081507315e-04,8.168227761498130467e-05,1.239013465259672375e-01,1.416272319052142015e-03,6.756793447428748652e-04,6.628592810806681689e-07,2.830086130390679802e-04,1.030619752766725669e-04,3.071253071253071329e-02,1.914373088685015212e-01,6.580796252927401113e-02,1.655251141552511324e-02,6.164079822616407717e-02,4.523809523809523697e-02,5.482456140350876889e-02,1.308755760368663680e-02,1.354691075514874096e-02,1.625272331154684058e-02,2.297872340425531970e-02,2.409177820267686260e-02,2.489795918367346955e-02,4.169884169884169878e-01,8.984375000000000000e-01,2.257425742574257349e-02
3.350911887499093827e-02,2.261865524059613330e-01,5.954528095566803403e-01,3.629019636837116924e-01,5.415044946716295327e-01,4.599065560098374306e-01,5.144606808337063297e-01,4.374902581515772715e-01,5.457757725646096292e-01,3.566408174853875706e-04,0.000000000000000000e+00,3.293152127013021773e-03,6.896021483793751813e-04,1.198843436796118727e-06,4.446860157765761897e-04,8.881593845196026141e-03,7.328247530936318104e-04,5.788983611459107699e-05,2.514540540909458830e-04,5.188768224604866676e-03,8.612716343173704674e-07,9.144631401360999892e-07,1.558531406002407194e-04,1.594199521784765000e-04,6.013826811864540143e-07,2.646077344192254815e-07,1.605682602206149820e-02,2.176875810638364693e-04,3.097524260381202647e-03,2.929336101781571805e-02,7.171685253359011378e-07,6.571871520558556130e-05,2.162415247632804450e-03,2.488324080041251062e-04,1.394781906949956862e-03,2.752017450121463588e-04,7.408206230204564258e-03,1.806718196578689203e-05,1.167824213963924552e-05,0.000000000000000000e+00,8.288545185138773697e-01,1.708315847608234432e-03,3.237140692621004439e-07,1.557260582704745981e-03,3.331899332101432003e-03,5.597633355796945313e-07,3.915640639963818663e-03,1.278933164054125212e-03,3.038723109283002904e-03,1.307205997506177483e-02,1.370121945183992891e-02,8.655310105950241876e-07,1.090581840650553525e-02,1.482740468816099756e-02,4.906114978594897005e-04,1.465413010357344093e-06,1.349839474925398075e-01,2.338768396561684146e-06,9.168234219180759845e-05,6.468925203954446583e-04,1.148779874756825949e-03,1.563801599553789681e-02,1.575392954992060586e-03,5.925872158428923840e-04,2.371153821340729529e-07,1.355086644593218315e-01,3.043673235340833838e-03,5.591341865638830635e-07,2.160495532485994441e-04,1.443558417427279108e-05,1.967441437660953814e-04,1.150102183109162667e-03,1.149639959924100849e-06,5.329796323065480401e-07,1.333681050868826268e-02,1.759629385278711463e-03,5.954123017277343833e-07,3.757564323873915229e-07,1.255867978497906753e-03,3.241387293251093982e-01,7.058552168174225469e-03,4.731739439838307311e-07,4.095661922095265167e-02,1.096263213936723687e-03,4.794115748099487757e-06,9.399493037599729404e-04,2.556351760754688087e-03,3.398003739124802729e-03,1.387830917925864841e-05,2.096795668552614844e-01,2.435391369406120915e-02,2.569624654824122396e-03,1.298134695646257608e-04,0.000000000000000000e+00,5.033593811141087807e-05,1.742014742014742074e-02,1.795107033639143645e-01,1.985948477751756439e-02,2.808219178082191694e-02,1.192904656319290421e-02,2.251082251082251254e-02,6.447368421052632192e-02,1.025345622119815635e-02,2.654462242562928911e-02,2.265795206971677606e-02,1.782978723404255242e-02,1.745697896749522082e-02,2.591836734693877403e-02,4.633204633204633383e-01,1.734375000000000153e-02,1.958415841584158421e-02
4.440561985864706698e-03,2.664337191527633292e-02,6.075547028577343855e-01,2.708794554642562358e-01,3.027802128727769548e-01,3.711118678242872893e-01,3.122790711046080081e-01,4.267187645828116604e-01,3.252138239270242481e-01,2.966116008225558003e-07,7.219520855815363992e-03,3.784833558243040912e-05,0.000000000000000000e+00,1.369477101302751148e-04,1.059265410695843615e-04,5.579629318616388331e-05,2.319204214859109945e-04,3.147224402151225196e-04,8.255943432202455428e-04,7.260974039474050011e-07,6.312847255528193646e-02,1.929211288669416792e-05,2.802287175020825834e-04,7.314557103095138059e-06,7.750683826354732870e-04,5.054953458645282651e-06,1.845904628139274410e-08,1.259135923607097013e-06,4.801484726434549302e-04,7.439922381089424629e-04,3.944833375972735874e-07,1.465503391768728887e-06,1.347682870126089727e-04,3.951264466830336479e-07,4.050583913841697174e-07,6.938222397038509241e-04,8.681221743533048196e-07,0.000000000000000000e+00,1.948648953248242258e-07,8.210263819060941608e-05,6.780323408901574034e-01,2.565161683635074704e-04,8.041868713771445781e-08,3.000590697223051348e-07,3.689752832228751218e-04,1.079212648648668544e-04,4.316043146416288395e-07,4.440549094479001677e-04,1.321822207797555913e-04,6.101863499464297869e-05,1.000000000000000000e+00,1.449089586976490881e-04,9.754958209337478980e-04,9.276153391851002690e-04,1.632422034033761802e-06,1.356123646255516686e-02,4.193451846391371341e-07,7.097921583931238090e-04,3.161218156812433148e-07,5.951919949884082483e-05,0.000000000000000000e+00,1.388690614900740979e-02,8.306577561713536951e-05,3.017424371460878003e-04,4.026635311575522036e-05,3.508399369134031220e-04,3.652632128060460080e-04,9.135533594014031149e-05,5.275323779222034747e-07,1.963838652191595116e-07,4.378858754330170376e-07,0.000000000000000000e+00,3.409328929181130719e-07,3.932422008693269906e-05,1.195676229257308784e-03,6.551620751903760097e-07,8.103908100997736649e-05,1.545369282340399645e-04,7.769139551389676532e-07,7.797386366885257752e-04,9.214642995601926090e-04,5.426793420223447638e-07,1.419864525808600935e-03,1.952782554899415825e-03,4.203150301535322217e-04,4.197734581161550581e-04,1.281775647166395406e-06,0.000000000000000000e+00,2.584295020733033037e-04,5.806919408454393194e-02,3.836424062688664326e-04,1.333266095993691780e-03,1.866233856066044732e-04,3.816332608752504214e-04,4.000480557193956390e-05,2.056511056511056354e-02,1.987767584097859253e-01,1.117096018735362975e-02,1.757990867579908509e-02,1.356984478935698533e-02,2.060606060606060691e-02,4.100877192982456398e-02,1.735023041474654387e-02,2.951945080091533322e-02,1.727668845315903992e-02,2.404255319148936032e-02,3.154875717017208148e-02,3.306122448979591927e-02,6.100386100386100408e-01,3.281250000000000139e-02,2.435643564356435725e-02
5.232843137240274223e-02,5.045955882350502963e-02,5.758430671249101795e-01,3.251935986746498641e-01,4.967703723756929923e-01,3.910446901073687531e-01,3.789424295398723941e-01,4.041649641114787306e-01,4.312050191359545481e-01,1.331262388427334996e-04,5.217143205777586201e-04,2.374148870039854530e-04,7.569970378342782650e-06,5.253871978356602985e-06,1.706498773561911688e-06,6.705204925344489735e-07,2.807845322303791948e-04,8.110901149486299212e-04,1.000000000000000000e+00,2.032792747847784914e-05,1.412391217798023568e-01,4.720121046684486086e-07,5.477240091317228058e-04,1.576073291564365850e-03,0.000000000000000000e+00,4.901871721486637063e-04,3.473125287074871445e-04,3.997925403320348736e-03,1.938096636236867653e-04,2.718813854835413222e-04,9.136574880123562885e-07,2.705799120100641259e-06,5.138143959538568574e-04,5.148218028848003608e-04,1.744164806046846219e-04,4.096177022444434548e-04,6.300036509496523274e-04,2.034279244930394708e-04,2.278077317027374447e-06,2.478220248131593668e-04,5.507998442603860845e-01,2.033077954069781128e-04,4.331280858268133738e-07,5.006933437157037932e-07,1.071147218235111967e-06,2.041009938677292186e-04,1.083539045621085800e-06,9.208219940743880708e-05,1.188101433868305758e-04,4.121266061230847351e-07,1.891961343516280472e-03,8.957597315366925681e-07,7.016925042288775808e-04,6.563480540603466515e-04,2.636016893784972558e-06,1.667540682052570851e-04,1.428241494417451487e-05,1.679103868863722601e-04,4.139900480592211929e-04,8.613085788151988067e-07,4.993704800446881861e-07,5.653994951072340708e-02,6.263450662342390416e-06,5.247593003468379712e-04,5.299425477094966811e-07,4.709956800235100900e-05,2.223481156861486553e-04,9.051639131589905129e-07,1.384707747393824776e-04,8.466563727142824570e-07,2.417982495052146102e-07,3.962888757425036344e-07,1.955779061393124709e-07,4.271925506598905347e-07,3.387002435865294663e-04,5.656312910224513903e-07,1.489786015481855811e-04,3.088896723971074519e-07,7.363471272685285769e-05,1.484280540686703023e-03,7.626880894148816131e-04,1.924062529278436089e-06,6.025816844945689927e-07,2.298592278081525164e-03,9.227677734365405176e-04,7.157007218722528322e-04,1.034396139301562399e-03,8.345888334860784266e-05,4.320280075962492500e-04,1.413991735639289204e-01,3.166595352705557490e-04,8.456682046038537653e-04,2.673151436522334195e-07,7.603332237111683775e-04,3.385082062914590538e-06,8.501228501228500975e-03,5.045871559633027803e-02,1.292740046838407493e-02,1.340182648401826507e-02,1.574279379157427980e-02,1.580086580086580150e-02,2.192982456140350755e-02,6.221198156682027428e-03,1.304347826086956451e-02,1.176470588235294101e-02,1.055319148936170216e-02,8.986615678776290264e-03,6.632653061224489527e-03,1.150579150579150584e-01,1.625000000000000056e-02,8.613861386138614573e-03
4.391648668096420627e-02,5.489560835136274991e-02,5.542147232798708689e-01,3.536880384859995008e-01,4.747019343965879212e-01,3.957209730606795484e-01,3.799647855849301314e-01,3.871863391744663208e-01,3.756190464704264320e-01,5.741925628114750172e-05,1.892521833359963462e-02,1.150134058144932801e-03,6.011650657488109423e-03,1.142012822490300323e-05,3.220629476955010344e-04,1.982061594765195951e-05,3.395153882266911422e-06,4.972535549383007292e-02,1.238251313498286293e-02,8.906538528898885277e-04,2.622294359567624647e-03,4.028641066328023200e-06,2.310366236588592363e-03,1.991944968334709308e-06,1.605614805817798772e-03,1.495620898307416756e-03,9.213841490384242069e-04,6.129829896565069415e-03,5.991792755704233690e-03,1.581001721923476142e-02,5.786184867604517786e-05,1.501406263453729803e-03,1.040599822679460921e-03,2.802701952058995749e-01,1.302828838245001362e-06,1.147619399895304585e-05,5.001532478095789026e-03,4.757363511843351592e-06,1.769273750287564308e-05,3.466249541194773938e-06,7.861562810248942101e-01,6.126465588107729392e-03,3.603666983967574301e-06,1.084499778643781666e-03,1.200333464053577812e-02,2.367195515666274327e-03,4.545459108202863727e-04,4.467992614408151224e-06,4.245622213633867327e-04,1.434895262694359415e-02,7.427386168286261026e-02,3.084812919904721958e-05,5.610604850068565824e-03,3.473465827365156827e-02,6.385436172594027825e-06,4.074853892414494487e-06,1.057374808704044977e-04,2.815404809517916759e-03,3.606162968625254567e-02,9.255724756986281063e-04,4.302723020289676349e-06,9.922601414710655043e-02,6.472137116562556251e-04,3.120045576522671379e-02,4.214914541337274328e-06,7.962202477053828553e-02,4.070346667341784123e-03,3.682511707442324532e-06,3.138159277223982043e-06,2.008542075144039742e-03,1.312522096564393954e-04,5.078435441433730782e-03,4.038191928419793413e-04,3.273052254284404302e-06,6.430163482872745286e-03,3.564646835023255276e-03,3.031881813797893382e-03,2.855848168122154460e-03,6.632561869969821368e-03,3.591691709564758667e-04,1.143066488521624936e-03,3.438757360014876355e-06,1.192564458831785884e-01,1.299541707500950077e-02,1.384964706040580328e-02,5.853579393308202660e-04,1.184907192708915371e-05,3.673248690446965278e-03,1.866854229438255096e-05,9.543590503127033497e-02,3.358560128006292649e-03,1.333690839710962011e-03,4.489387088976964750e-03,1.514221885537690487e-04,2.948221993529714654e-07,6.142506142506142137e-03,9.235474006116208001e-02,1.419203747072599574e-02,5.662100456621004668e-03,9.157427937915742569e-03,1.212121212121212120e-02,9.495614035087718632e-03,6.013824884792626398e-03,1.233409610983981705e-02,6.383442265795206613e-03,7.765957446808510745e-03,6.214149139579350223e-03,5.122448979591836399e-03,3.552123552123551825e-02,4.109375000000000180e-03,8.356435643564356919e-03
