8.594281824374998269e-02,1.372815974585714360e-01,5.638756523710000135e-01,4.043271377354681340e-01,2.582087813807499854e-01,4.089151813887308973e-01,3.763227040729829054e-01,5.027356282047769076e-01,3.611246742309867086e-01,2.559005018238023131e-05,0.000000000000000000e+00,2.475398661724541446e-04,2.896057091887018126e-04,1.526220895556739017e-04,0.000000000000000000e+00,3.053246044106817068e-03,3.524835541987704859e-04,1.925571371164084099e-05,3.675054676454318924e-06,1.382713777723300515e-04,1.811064195008911613e-04,0.000000000000000000e+00,5.717387671196990555e-04,8.038699103113844564e-05,7.636339695228598341e-05,4.525460249509934065e-05,8.670595882716595690e-05,3.169482039667071124e-06,3.515349237694271218e-06,4.127345958532745308e-08,3.491358150030805232e-05,5.259727598854413606e-03,6.482692818219277023e-03,3.532422755708704287e-02,1.000000000000000000e+00,0.000000000000000000e+00,4.879709007636635605e-05,9.867228608257374775e-05,1.146749106651971889e-04,3.079935018435264182e-01,6.634051014211464871e-04,2.578099198501433969e-03,5.432944111986942007e-05,1.566617286141539639e-02,4.381838985698793950e-04,1.627891021222178112e-03,6.536225324259931026e-05,7.812790858858832156e-04,1.002594025786415939e-02,1.978320047108980961e-01,1.286131491807094760e-04,8.202524499966115266e-04,2.862514541774827024e-06,2.739252952502450357e-03,4.855135065613648201e-04,1.016832156745340080e-03,2.542782214032096719e-06,7.498780094794665236e-06,3.990770563745028182e-05,2.080131608024309974e-03,8.382542890404486675e-05,1.008583476035901740e-04,1.385548545833631233e-03,1.456973426865544943e-03,1.720488481065945866e-04,8.614329968196966390e-04,9.022655332366667042e-05,7.944760883364380258e-06,1.509556088790390447e-06,2.252690024635976760e-06,4.037256698072432134e-04,5.187637737518295826e-05,1.629515256378807290e-03,4.158872279227076118e-07,8.846033739206630693e-04,2.029561217252431795e-03,4.951694710656035864e-05,3.510597276791637596e-06,4.819174251349083978e-04,4.231807333414484668e-06,1.088655718836445342e-04,9.826067566060876501e-01,9.574706157512080651e-01,3.248903098159048874e-01,1.886550885668276945e-01
7.998885172800000720e-02,1.374422678770000072e-01,5.788182831660000360e-01,3.965082798283578458e-01,2.527857918954924399e-01,4.128499512713644237e-01,3.791117570765446532e-01,5.087766118293934881e-01,3.572269441698475156e-01,2.560019105043807237e-05,1.445820746528545583e-03,1.258702658858306192e-02,3.182880255198100735e-04,3.547915786982141573e-04,6.981049626307629262e-04,9.741417869980400698e-03,4.742982057351271923e-03,3.495874822773919577e-04,4.565792385848727042e-03,3.447035537332385387e-03,1.924383980139271174e-03,1.204459083744205671e-04,8.826192502438839514e-04,1.369877547972664894e-05,2.996224295521819278e-03,1.412962741101745918e-04,3.850755083370109078e-04,1.352755581076582224e-03,1.486529576407771554e-04,1.019668448351478159e-05,8.514607411586823426e-04,2.274080618063057876e-02,7.149244589361410107e-02,1.333908405450781320e-01,5.228866206785347526e-01,1.725838596834984042e-04,2.648169718214701601e-04,1.830615353236795509e-04,5.619428212445841587e-05,2.951049889487648015e-01,3.320848118895353140e-03,8.565469906446120454e-03,2.093486696333767048e-04,6.641956647567794081e-02,3.885848376700442881e-03,1.478538668816432302e-03,8.017802201055074804e-04,5.915485812853181740e-04,5.505685710877242928e-02,2.090931957477631387e-01,1.081660539704606440e-03,1.036566995652079062e-03,2.624192564137912305e-05,1.203712726855704976e-02,5.700377457706672091e-02,1.056533394434476351e-02,2.308087844377929888e-03,4.033441091981804249e-04,0.000000000000000000e+00,3.954650393778981303e-03,9.068104806491976549e-06,1.613516846327567875e-03,2.968744016978504263e-03,9.521253617890983525e-03,9.695426002336196385e-04,3.268940196313244433e-03,4.865883056568027515e-07,1.668940694714197515e-05,1.202695697389772792e-04,7.729712067791149992e-04,4.911049271339522695e-03,2.431629721356582009e-05,1.327175921026429312e-02,2.883632061005132464e-05,1.630071368706357410e-03,4.139092996994452739e-03,4.162668475559616003e-04,3.796439181713793308e-06,3.612604679858500171e-04,3.292651779723167606e-04,1.015845143900655852e-05,1.000000000000000000e+00,1.000000000000000000e+00,3.095250238273432597e-01,1.693913526570048067e-01
7.505117125324999028e-02,2.163812989371428908e-01,6.456675005690000191e-01,3.417363566509375450e-01,2.385275905064480895e-01,4.789538530231468583e-01,4.466815887438550514e-01,5.745322283115830153e-01,3.786376799216822353e-01,6.426158499442215298e-05,3.471670040934165830e-04,1.808335523506981145e-03,4.726145545109451890e-04,7.891404484866854216e-04,1.969799945796148166e-06,5.389429612045655744e-03,3.475207912561298351e-03,1.211269843057101621e-03,3.774834461481489873e-04,5.175230054774093529e-03,1.135444796720972392e-03,2.211617445501087112e-06,5.828206230581645846e-04,5.419488628085305636e-04,8.607555188834658265e-07,2.649883995088277239e-06,0.000000000000000000e+00,4.237763646020192764e-08,1.680541728675395280e-06,4.794306097040881811e-07,1.673434773459273837e-07,5.343935464207328571e-04,6.756181892261007259e-03,1.239500636019657577e-02,9.423728712300053281e-03,2.522526269492618998e-06,1.641194191403036115e-02,2.034436624329052217e-06,7.265448984291594933e-04,3.483936043604263788e-01,3.090926467640621889e-04,2.802637566377247803e-03,3.476396758339602580e-07,1.000000000000000000e+00,9.652763768755765828e-05,7.503131359696247303e-04,9.649831902626746340e-05,9.147346431937989763e-05,1.909301642270911162e-02,2.790201589343300759e-01,1.845646652993628836e-03,5.060182105907567394e-05,1.887508413051502626e-06,4.194530227763798406e-03,6.940458163097397611e-03,2.341126751360823454e-04,1.538523242672120852e-06,1.898074740195948093e-06,1.343148647854696060e-03,1.310397330379545373e-03,9.839626308701741305e-06,1.968829633271833258e-04,1.215019251492117744e-06,8.361911291763965935e-04,3.032363193532545183e-03,2.713756122585393987e-03,2.624186962679398919e-07,3.685856382191991646e-04,2.429512263768316804e-04,2.998473034802798644e-04,6.438001155125115931e-04,2.188636963497433247e-04,8.111241948308164570e-03,1.369435923438896838e-06,1.313182426405227945e-03,1.300944389526459541e-03,3.857635862633015359e-04,2.467370760315308630e-04,6.595470680543951161e-06,9.166555237517738826e-04,1.189539781357687610e-06,4.901326792284535494e-01,2.809614080934446645e-01,1.773423856408869181e-01,8.617169484702093263e-02
1.248278236915000006e-01,1.323297914207142989e-01,4.865702479339999997e-01,4.625570417139632795e-01,2.837258794417236718e-01,3.628828613257057412e-01,4.015317871447868225e-01,4.475728846443990383e-01,3.893547566049366804e-01,1.658304541411379472e-03,2.036598335129684669e-05,2.875544989133427265e-02,1.619465894339475848e-04,3.869892585158590196e-04,1.631766874413947000e-04,7.191580741860639781e-02,2.329437380764548971e-03,2.177716234443082493e-05,1.246265170587226726e-03,7.821806910503138754e-03,9.367655563814437809e-07,1.600543729532956821e-06,1.068322260706570286e-03,4.713938783887802823e-05,0.000000000000000000e+00,2.400584303773410390e-06,2.189481976298483096e-04,2.916949891102123846e-05,2.622101467734418417e-05,1.725861726489611716e-04,8.544566940600292065e-03,2.373981783122161918e-02,1.205094700101601440e-01,1.159033280148078215e-01,2.108477278455234416e-01,3.402693227981650197e-04,1.114951625153780527e-05,1.110000951450187094e-04,3.241725739844802822e-08,4.043521751790913887e-01,4.510795843758422675e-04,4.622640333599815216e-03,1.309270706275479472e-02,7.672350185941405332e-02,6.600982272271843420e-06,5.553459526701422938e-05,4.072252134374167876e-07,5.305247782730710280e-06,1.762338288266538378e-01,9.764507408654647669e-02,8.612460912378154532e-04,4.349992120828519630e-07,0.000000000000000000e+00,6.402041542686839892e-02,9.175299908972593677e-02,4.553663910004511690e-07,2.299000802862418737e-03,2.315863030586969137e-04,4.930104902924314773e-07,4.442593034863300504e-03,2.329262189386321761e-07,1.224837883648295048e-03,1.858890758353747398e-03,1.270697870544967335e-02,2.191849740412460563e-03,3.372727271901858944e-03,3.174139785493091878e-04,6.589914985861601746e-06,2.614434737789042236e-07,1.908462920370151898e-06,3.925527504541437111e-03,7.066571526173800989e-05,9.797037522678490526e-03,8.763185779775836345e-05,1.003460368680422245e-02,2.185786455587986933e-03,1.875056139796423568e-04,0.000000000000000000e+00,2.438038442443503286e-03,0.000000000000000000e+00,1.544820969627214510e-06,6.474523358233916781e-01,7.037411595785818541e-01,2.646792666548124506e-01,1.801515942028985573e-01
6.457564575649998861e-02,3.177265538885714613e-01,6.568265682660000548e-01,3.307814986986180039e-01,2.210862730197931114e-01,5.328190002797570379e-01,5.393143705576779467e-01,6.124009494535386233e-01,4.117932229863884297e-01,2.359686087266952673e-06,1.010622690610752098e-06,2.447861839175790734e-05,6.109215645927842551e-05,4.800889644566327095e-05,8.714427268298865805e-07,5.769409673632625891e-03,6.670325594897447011e-04,4.181900036181227209e-05,2.399097894042684712e-04,1.403770039372355350e-04,8.002967309072504505e-04,1.053203651304569692e-06,3.646745297755452900e-05,3.949486758845658083e-07,2.002861330079608868e-04,2.349344492989932258e-07,2.916489201582715944e-07,2.515676727877584596e-04,7.957379601098598708e-07,2.701453737724267264e-07,3.009914794738490439e-04,8.042857189746016781e-06,2.988475636507531997e-03,5.553976434434593733e-03,5.398671424409458817e-03,1.014426303893091841e-06,1.472160761565178134e-04,1.476788390548497063e-04,1.961770873081871359e-06,3.461787776765330449e-01,1.534538677183835270e-03,2.659758464291740622e-06,9.169569792948676006e-07,7.598632761843868285e-04,6.356095686302155744e-07,2.569355954521941902e-04,7.110944549484041740e-06,1.214579259603840708e-06,8.595719827516309364e-01,2.035455498403659635e-01,7.907334655386371020e-07,6.277277866127437076e-04,1.246594741978045373e-06,1.184203625866491263e-02,2.019306870532521295e-03,5.274246254399711595e-04,6.216673019680005653e-07,1.103714929834084400e-05,1.579820942910430449e-06,3.400175070132064355e-06,8.602001780770522632e-03,8.193694979688611549e-04,5.130886957182406987e-04,1.067691143397534115e-04,1.304565204045582058e-02,2.891501404478673971e-07,1.813114536207544517e-07,4.523731678749382564e-07,1.522872977981619471e-06,1.703344288342471086e-06,1.720798514861150035e-06,2.014373695651047855e-06,1.111971476056510498e-02,6.999857129355507684e-07,2.838386466045038051e-06,1.122616739191460619e-04,2.362646221126549293e-04,2.821382223624941537e-06,1.113450995437975335e-04,1.253344725518937503e-04,3.511817877921196763e-04,3.322555468837105619e-01,4.865934939302524187e-01,3.413142496387412961e-01,9.502614734299516530e-02
9.913258983900000154e-02,2.948688769185714431e-01,6.854310497429999538e-01,3.216721990666389641e-01,2.625596480163834290e-01,5.310805078373325161e-01,5.149753922571516096e-01,6.155938984021709359e-01,4.248380711599349380e-01,1.033458739261837602e-04,6.966686367142489714e-07,1.000000000000000000e+00,1.258830841975598950e-04,1.972972486522878762e-03,1.698138817735738847e-04,2.974236375142292124e-03,3.541851401934400633e-03,1.274912507196261614e-05,8.507829071730093826e-03,2.869060530583669982e-03,1.979975800679321159e-03,2.099239345260683339e-06,6.083367492459695460e-07,2.868648489750264116e-04,1.805496975475097074e-07,1.011397034764773728e-05,2.025136729354359602e-07,5.332991479419803803e-04,1.993427841575052967e-05,2.493914882867763811e-07,8.438681015135298101e-07,3.218135811132410810e-03,2.524674062987653043e-03,2.124012749192275007e-02,7.180720073767790299e-03,8.678126404635550797e-05,1.017410650380296509e-02,1.729466277271817247e-04,2.097213343242970674e-04,5.151689307679179208e-01,5.103931302941248395e-03,3.097336102980388986e-03,2.023264450548836833e-03,9.015052269838551638e-03,2.446738061409382305e-04,1.567555748152248260e-03,1.613014591607863030e-04,1.700616663414257407e-06,9.749690911446980482e-03,9.047659708318160632e-02,2.203367110910715908e-04,4.783432064257759383e-04,2.855128343803983340e-06,3.682938199650403598e-03,4.127038194817724860e-03,1.006830332117134366e-03,4.290578799830764846e-07,6.961838814173454274e-04,7.416342973496973764e-05,3.585708417554664407e-04,1.581693473475030107e-05,2.478248004345861246e-06,1.382176856823601153e-03,1.182286162415749093e-03,7.858161672425401090e-02,1.376638705336544503e-03,4.029815538228364930e-07,1.075572585893186866e-04,3.316157360307006910e-04,1.532915652917309394e-04,1.611648199964891680e-03,4.140427463045040263e-04,6.208921459417938646e-03,1.928237793672897162e-06,1.543785823322674949e-04,2.565275640203465869e-03,9.182861836052013923e-05,1.899128903667574345e-04,2.870907230982631249e-09,2.675178688453819730e-04,6.946111445374553086e-06,6.297246069795964241e-01,4.312888330336731579e-01,3.966685929982808334e-01,1.852699919484701863e-01
0.000000000000000000e+00,1.587301587300000150e-01,5.555555555560000025e-01,3.763201204674843092e-01,1.406700347663892570e-01,4.986944878998250119e-01,5.074429157825108838e-01,5.704012577363075653e-01,3.379213586006909464e-01,1.391859686463296807e-04,8.063957329082446529e-05,1.274830941608591246e-03,5.891484937978604754e-05,2.258110526760725393e-04,1.045539224546791296e-04,4.269117796063632772e-04,2.442227455246442371e-04,2.712229725289513047e-04,4.489375730055881293e-04,1.121490885967895423e-01,1.417921219042079064e-04,1.064433128185712281e-04,1.497753011595722101e-04,1.079307229194691517e-04,1.244455851202811304e-04,7.163592678574184566e-03,3.006333085388349633e-04,7.796149020600514994e-05,1.871881528072714181e-04,8.477525365393047494e-05,1.219589337708266389e-04,2.346701886237902504e-02,2.130059397462989446e-01,7.576731038568521037e-02,1.989431424027729434e-01,3.047267281223589109e-04,2.593619915254071341e-04,6.140026290339426038e-05,2.142009007823228396e-04,5.741636153015666766e-01,2.207603500945004484e-04,2.157926599638218101e-03,1.395224724069285679e-04,7.423852334300416744e-02,1.027459425333574259e-04,7.241619482946106909e-05,5.846355065225266288e-05,2.778525924879474227e-03,4.911467234409563898e-02,1.077688423454892068e-03,4.019887110670090804e-04,1.155897216376072789e-03,1.709598435216320609e-04,1.636963637968882612e-01,6.651819992421871628e-05,1.146398528052237908e-02,3.598062163306724008e-04,6.802657764556856016e-05,8.864076524590648294e-05,2.157159079221322555e-04,2.944438395298846567e-04,1.479961635781873832e-04,1.101969793468837245e-03,7.087977551110191199e-04,7.480371690903193363e-04,9.387723641918443995e-02,1.740073637873860643e-02,1.900945446525270448e-04,7.055378586926728526e-05,5.059264914720928074e-04,7.673191655342787520e-05,1.161914702145240146e-04,1.881272545913787234e-04,1.770291082441851488e-02,4.552819909232729695e-02,3.060135907752710438e-02,7.972409254530594318e-05,4.043386074111606117e-05,3.648175110410973253e-04,1.732430330799772963e-04,6.043075836050685408e-05,8.919611996878136278e-04,1.603953662865804236e-02,0.000000000000000000e+00,8.498836553945249978e-03
8.782078249899999411e-02,2.337880882271428928e-01,6.451409339500000506e-01,3.531644309708570351e-01,2.576456257508683567e-01,4.813889444765775405e-01,4.827767741021464221e-01,5.706810200579208736e-01,4.124960240426392422e-01,1.647014280313323581e-03,1.739895667553528104e-05,8.067734709194107753e-04,4.144113701774720633e-04,4.880425058948491789e-03,1.372978876234152090e-04,4.332960581035295682e-03,8.369178470397390865e-04,2.158512256160816480e-04,6.287721980652725062e-04,1.299224844563924520e-03,2.230429344168370371e-03,8.420223507875613015e-07,1.498699471601797257e-04,0.000000000000000000e+00,5.701610366226357786e-08,2.647539866736193226e-06,7.717009508430509527e-07,6.811551953611511858e-06,2.064158489045005900e-04,8.377337197692461684e-07,2.734116284149614282e-07,3.343605721522545631e-03,1.000000000000000000e+00,1.485374832434404463e-02,1.060663775048294524e-02,7.751393575018549922e-07,8.447328876977697534e-03,3.710874910609786434e-04,3.745809128526267763e-04,5.045787959812898515e-01,1.826081150959660586e-03,9.442096397147198891e-04,5.403015343313097310e-06,1.250315579608952433e-02,0.000000000000000000e+00,1.958964762047932240e-03,1.345324943464830793e-04,6.347213620162573408e-05,9.890175422945837388e-03,1.986099969153090061e-01,3.917099726125757237e-04,2.882700326094414597e-06,6.213789538195373628e-04,4.559832852538423312e-03,1.399545909143998755e-02,2.099265865078517345e-04,2.578673872532838049e-04,1.065628061695816936e-04,2.718437253736058186e-05,3.077981414035028761e-05,1.172522020050539821e-04,4.609315156629472743e-04,5.795289236590934904e-04,4.013650015647265255e-07,1.192289961309797586e-02,2.375312196288408503e-06,2.038661756137208521e-07,6.833034007687878910e-07,2.795797961024615557e-05,1.142516220271261649e-04,3.142897161165438707e-04,4.833958301269223963e-07,5.946130684693414804e-03,2.265457890763727767e-06,4.378313338585099732e-04,2.092233544752871051e-03,7.991802672444095595e-07,4.518586295702868970e-06,3.230888057970880957e-07,4.206644504403947644e-05,7.808898497962006363e-04,5.299364477645222005e-01,4.083947248078966252e-01,1.285964098436492287e-01,1.119499677938808335e-01
0.000000000000000000e+00,8.928571428571428770e-02,4.375000000000000000e-01,4.218430953042505704e-01,1.382667976296654833e-01,3.717564466034679049e-01,2.558096386475069428e-01,4.719654486441162700e-01,2.207223473270203962e-01,6.001155084516455833e-05,7.958158304849369063e-05,1.473220177117773809e-04,7.167232214478612168e-05,7.000953052397940234e-05,2.994568448285788058e-05,1.146277047484244661e-04,8.401114903955105159e-05,4.692712877229738373e-05,6.414344890402053567e-05,2.723946358574222382e-05,4.880442578415817765e-05,5.135968742993226032e-05,3.796309443455346137e-05,1.278037824445837163e-04,3.553548023523644934e-05,1.827213472777957886e-05,2.059752922133360197e-05,2.999576333867329359e-05,5.760470744480125291e-05,3.995474176289380797e-05,5.852679515161316799e-05,3.091046742510967279e-05,1.453445467558807727e-02,6.677586278148573784e-05,6.098007657152450939e-02,4.721115201616568640e-05,6.052011059394353873e-05,3.687965823339741842e-05,4.401951983146877063e-05,2.336886242758554185e-04,4.076600362933355753e-05,1.380484923229114325e-04,2.723635562326382650e-05,1.519743853226383312e-04,1.244296627034431851e-04,3.434534032519799914e-05,3.705667306924577008e-05,4.402519085246238021e-05,4.385841255040482084e-05,1.051224489020349678e-01,2.762867982360151667e-05,3.428840438838618820e-05,5.145135914874734463e-04,5.253397700194806658e-05,6.913054686230946707e-04,3.029111452274566547e-05,3.965144355708913993e-05,2.897603085890657765e-03,5.295924336710778295e-05,1.000000000000000000e+00,2.761801747950269381e-05,4.825311435723870574e-05,4.704566946633728007e-05,2.151300475028666663e-05,6.683196454596158594e-05,6.570173881838242246e-05,4.575897661078013153e-05,3.960772970038379148e-05,3.016649298620399571e-05,3.648174814861714630e-05,9.943782321487138257e-05,4.880920986657493734e-05,4.383578705428248159e-05,7.459559009256926327e-05,6.900901541386236869e-05,3.325092081217406368e-05,9.616256965566860246e-05,4.767915142122342172e-05,7.579100753675350880e-05,4.592109748994810381e-05,3.341786980969313882e-05,1.672427249414650376e-03,3.422435443652820930e-01,8.366432131006953932e-02,1.041666666666666574e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
