157.333333333,200.0,165.0,197.666666667,179.0,251.333333333,162.333333333,223.666666667,208.333333333,287.666666667,167.0,227.0,200.666666667,257.0,205.333333333,288.0,166.0,238.0,225.0,266.666666667,223.0,282.0,266.333333333,302.333333333,138.333333333,171.666666667,212.333333333,289.0,150.0,215.333333333,158.666666667,234.333333333,164.333333333,216.666666667,163.666666667,195.666666667,158.0,211.666666667,176.666666667,232.0,213.333333333,294.666666667,143.333333333,211.666666667,276.0,341.0,99.0,97.0,122.333333333,176.0,152.333333333,210.0,146.333333333,206.333333333,198.666666667,272.333333333,133.333333333,204.666666667,276.0,352.333333333,202.0,275.0
147.0,195.666666667,159.333333333,192.333333333,174.0,245.666666667,160.666666667,222.0,204.0,288.0,158.333333333,219.333333333,194.666666667,240.666666667,197.333333333,286.0,160.333333333,232.0,215.333333333,260.0,219.333333333,276.666666667,258.0,259.0,128.0,168.666666667,207.333333333,279.333333333,150.666666667,212.666666667,153.0,229.666666667,153.666666667,205.666666667,164.0,189.333333333,156.666666667,203.0,178.333333333,228.0,204.333333333,278.0,139.666666667,201.0,277.666666667,335.666666667,94.6666666667,93.6666666667,128.333333333,179.666666667,154.666666667,207.0,142.666666667,196.0,190.666666667,258.666666667,134.666666667,200.333333333,277.0,336.333333333,202.0,264.333333333
129.333333333,181.666666667,137.333333333,176.0,155.333333333,228.333333333,-1,202.666666667,81.5,240.0,135.0,203.0,139.333333333,230.0,153.0,263.666666667,142.666666667,219.666666667,190.333333333,250.666666667,194.666666667,264.333333333,-1,250.666666667,111.333333333,154.0,-1,268.333333333,125.0,194.0,135.0,208.666666667,136.333333333,194.333333333,132.666666667,178.333333333,135.666666667,192.333333333,155.666666667,217.333333333,-1,276.0,119.0,185.333333333,239.666666667,301.666666667,73.3333333333,81.6666666667,108.666666667,149.0,140.666666667,196.666666667,-1,179.666666667,180.0,225.333333333,117.666666667,185.333333333,-1,323.333333333,156.0,253.0
134.666666667,188.666666667,148.333333333,180.666666667,165.666666667,232.666666667,145.666666667,210.0,191.0,260.333333333,144.333333333,205.0,183.666666667,237.666666667,186.333333333,276.666666667,153.333333333,224.333333333,201.333333333,255.333333333,206.0,267.666666667,226.333333333,262.0,120.333333333,161.666666667,195.333333333,267.333333333,136.0,200.666666667,141.666666667,218.666666667,143.0,200.333333333,149.0,194.333333333,141.333333333,194.0,166.0,218.0,192.666666667,278.333333333,127.0,195.333333333,263.666666667,330.333333333,87.6666666667,91.3333333333,103.0,140.333333333,140.0,196.0,129.333333333,189.333333333,165.333333333,255.666666667,126.0,191.333333333,266.0,-1,197.0,253.0
135.666666667,186.666666667,148.0,179.333333333,155.333333333,231.666666667,145.333333333,209.333333333,197.0,266.333333333,144.333333333,209.333333333,174.666666667,238.666666667,192.333333333,274.666666667,153.0,225.666666667,200.0,256.0,206.666666667,268.666666667,214.333333333,261.0,123.666666667,161.333333333,198.333333333,268.666666667,135.0,201.333333333,141.666666667,217.333333333,141.666666667,200.666666667,135.333333333,181.0,136.0,197.333333333,161.333333333,217.333333333,173.0,279.333333333,128.0,194.666666667,264.666666667,322.666666667,82.0,86.6666666667,96.0,140.0,140.0,200.333333333,127.333333333,185.666666667,178.333333333,254.666666667,115.333333333,187.0,-1,327.333333333,192.333333333,258.0
117.333333333,157.0,126.666666667,151.333333333,142.0,190.333333333,125.666666667,168.666666667,156.333333333,196.0,122.333333333,157.666666667,154.0,201.333333333,163.0,229.666666667,135.0,196.0,175.666666667,215.333333333,182.0,227.666666667,195.666666667,199.333333333,97.6666666667,125.666666667,178.333333333,237.333333333,110.0,158.666666667,124.0,179.333333333,123.333333333,166.0,133.666666667,153.333333333,122.0,162.0,138.333333333,182.666666667,172.0,243.333333333,109.0,155.0,235.666666667,286.333333333,69.6666666667,68.6666666667,93.3333333333,125.666666667,124.0,176.666666667,106.333333333,146.333333333,163.333333333,228.0,109.666666667,162.333333333,-1,-1,175.333333333,210.0
126.0,173.666666667,134.0,168.333333333,155.0,222.0,137.0,197.666666667,175.666666667,248.333333333,140.0,193.666666667,164.333333333,220.666666667,174.666666667,256.0,143.0,214.333333333,187.333333333,244.333333333,193.666666667,259.333333333,217.666666667,239.333333333,109.333333333,150.333333333,187.0,259.666666667,121.666666667,187.666666667,133.666666667,202.333333333,135.0,189.0,135.666666667,174.666666667,133.0,187.0,153.333333333,212.0,184.333333333,269.0,117.666666667,181.333333333,250.333333333,297.666666667,75.0,76.3333333333,104.666666667,142.0,139.666666667,195.0,118.666666667,174.0,171.666666667,245.0,117.666666667,181.333333333,-1,306.333333333,193.0,247.666666667
118.333333333,161.666666667,126.666666667,151.666666667,141.666666667,193.0,127.0,171.0,152.0,195.0,119.0,161.666666667,155.333333333,205.666666667,164.0,236.666666667,134.333333333,198.0,181.333333333,225.0,182.333333333,240.0,191.666666667,190.666666667,97.0,130.0,181.0,241.666666667,108.333333333,159.333333333,126.333333333,186.333333333,123.333333333,165.333333333,121.0,154.666666667,121.0,159.333333333,130.666666667,188.333333333,173.0,242.333333333,105.666666667,156.0,231.0,288.0,65.6666666667,65.6666666667,91.6666666667,123.666666667,125.666666667,178.333333333,108.333333333,156.333333333,158.666666667,227.0,105.666666667,157.666666667,242.0,286.333333333,173.333333333,216.0
95.0,121.666666667,103.0,114.333333333,116.0,144.0,101.0,133.0,90.6666666667,128.666666667,86.6666666667,112.666666667,120.333333333,161.0,126.333333333,187.0,122.0,155.666666667,160.333333333,185.0,165.0,197.666666667,146.0,136.666666667,77.0,95.6666666667,153.0,188.333333333,87.6666666667,131.333333333,104.666666667,148.0,106.333333333,139.333333333,102.333333333,124.333333333,104.666666667,135.0,118.333333333,158.0,152.333333333,211.333333333,90.0,127.666666667,218.333333333,265.666666667,52.0,53.0,65.0,98.3333333333,112.0,155.666666667,85.0,117.666666667,141.333333333,200.333333333,90.0,129.0,218.0,247.333333333,148.0,163.666666667
99.3333333333,151.666666667,108.0,143.666666667,122.666666667,187.0,-1,170.333333333,-1,184.666666667,96.3333333333,161.333333333,133.666666667,196.666666667,-1,226.333333333,-1,192.0,-1,215.333333333,-1,225.333333333,189.0,196.333333333,82.6666666667,122.666666667,155.333333333,233.666666667,99.6666666667,160.333333333,112.333333333,178.666666667,109.333333333,167.666666667,105.333333333,143.666666667,105.666666667,166.666666667,-1,174.666666667,-1,238.333333333,-1,155.333333333,223.666666667,285.333333333,60.3333333333,66.3333333333,-1,120.0,113.666666667,178.0,92.3333333333,144.666666667,142.0,223.0,95.3333333333,159.666666667,-1,285.0,143.0,213.0
